time,temperature,humidity,windspeed,uvindex,devicename
04/05/2022 09:35:00,7.8,65.14,2.9,4,weather-pro-10
04/05/2022 09:40:00,6.8,65.11,2.7,4,weather-pro-10
04/05/2022 09:45:00,7.6,65.27,4.4,4,weather-pro-10
04/05/2022 09:50:00,7.8,65,3.7,4,weather-pro-10
04/05/2022 09:55:00,6.4,65.6,3,4,weather-pro-10
04/05/2022 10:00:00,9,61.54,5.4,6,weather-pro-10
04/05/2022 10:05:00,9.9,61.81,5,6,weather-pro-10
04/05/2022 10:10:00,9.4,62.19,6.3,6,weather-pro-10
04/05/2022 10:15:00,9.8,61.85,4.9,6,weather-pro-10
04/05/2022 10:20:00,9.9,61.78,5.4,6,weather-pro-10
04/05/2022 10:25:00,9.1,61.04,4.6,6,weather-pro-10
04/05/2022 10:30:00,9.2,61.14,5.4,6,weather-pro-10
04/05/2022 10:35:00,9.3,62.29,6.3,6,weather-pro-10
04/05/2022 10:40:00,9,62.29,4.8,6,weather-pro-10
04/05/2022 10:45:00,9.9,62.23,4.8,6,weather-pro-10
04/05/2022 10:50:00,8.6,62.51,5.9,6,weather-pro-10
04/05/2022 10:55:00,8.2,61.82,5.3,6,weather-pro-10
04/05/2022 11:00:00,11.5,41.62,6.4,6,weather-pro-10
04/05/2022 11:05:00,11.9,42.61,5.5,6,weather-pro-10
04/05/2022 11:10:00,11.2,41.38,6.7,6,weather-pro-10
04/05/2022 11:15:00,10.8,42.07,6.6,6,weather-pro-10
04/05/2022 11:20:00,12.2,40.82,6.6,6,weather-pro-10
04/05/2022 11:25:00,11.4,40.77,6.9,6,weather-pro-10
04/05/2022 11:30:00,11.4,41.12,6.2,6,weather-pro-10
04/05/2022 11:35:00,11.5,41.76,5.8,6,weather-pro-10
04/05/2022 11:40:00,12.2,40.74,5.8,6,weather-pro-10
04/05/2022 11:45:00,12.1,42.14,5.6,6,weather-pro-10
04/05/2022 11:50:00,11,42.21,5.8,6,weather-pro-10
04/05/2022 11:55:00,11,41.78,6.7,6,weather-pro-10
04/05/2022 12:00:00,13,40.86,7.6,7,weather-pro-10
04/05/2022 12:05:00,12.8,40.43,8.2,7,weather-pro-10
04/05/2022 12:10:00,13.7,41.25,7,7,weather-pro-10
04/05/2022 12:15:00,13.2,41.17,7.2,7,weather-pro-10
04/05/2022 12:20:00,12.3,41.82,8,7,weather-pro-10
04/05/2022 12:25:00,13.1,41.18,6.9,7,weather-pro-10
04/05/2022 12:30:00,14,41.28,6.7,7,weather-pro-10
04/05/2022 12:35:00,13.7,41.82,7.1,7,weather-pro-10
04/05/2022 12:40:00,13.2,40.89,7.7,7,weather-pro-10
04/05/2022 12:45:00,13.5,41.13,8.3,7,weather-pro-10
04/05/2022 12:50:00,13.7,40.57,7.7,7,weather-pro-10
04/05/2022 12:55:00,12.9,41.8,6.6,7,weather-pro-10
04/05/2022 13:00:00,15,28.8,9.4,7,weather-pro-10
04/05/2022 13:05:00,14.2,28.36,8.4,7,weather-pro-10
04/05/2022 13:10:00,14.9,27.99,8.6,7,weather-pro-10
04/05/2022 13:15:00,14.4,28.44,8.8,7,weather-pro-10
04/05/2022 13:20:00,14.9,28.68,10.2,7,weather-pro-10
04/05/2022 13:25:00,14.2,28.02,9.1,7,weather-pro-10
04/05/2022 13:30:00,14.3,28.69,8.8,7,weather-pro-10
04/05/2022 13:35:00,14.2,28.91,9.1,7,weather-pro-10
04/05/2022 13:40:00,15.4,28.51,9.3,7,weather-pro-10
04/05/2022 13:45:00,15.9,29.58,10.2,7,weather-pro-10
04/05/2022 13:50:00,14.9,28.62,10.4,7,weather-pro-10
04/05/2022 13:55:00,14.8,29.78,9.3,7,weather-pro-10
04/05/2022 14:00:00,15.8,26.08,4.3,8,weather-pro-10
04/05/2022 14:05:00,15.8,25.68,5.2,8,weather-pro-10
04/05/2022 14:10:00,16.1,25.39,4,8,weather-pro-10
04/05/2022 14:15:00,14.9,26.4,3.5,8,weather-pro-10
04/05/2022 14:20:00,16.3,25.21,4.7,8,weather-pro-10
04/05/2022 14:25:00,16.6,25.63,4.3,8,weather-pro-10
04/05/2022 14:30:00,15.8,26.37,5,8,weather-pro-10
04/05/2022 14:35:00,15,25.42,4.2,8,weather-pro-10
04/05/2022 14:40:00,14.8,26.2,5.2,8,weather-pro-10
04/05/2022 14:45:00,16,26.91,4.4,8,weather-pro-10
04/05/2022 14:50:00,14.8,25.14,4,8,weather-pro-10
04/05/2022 14:55:00,16.4,26.43,5.2,8,weather-pro-10
04/05/2022 15:00:00,16,21.55,1.8,7,weather-pro-10
04/05/2022 15:05:00,16.4,22.37,2.1,7,weather-pro-10
04/05/2022 15:10:00,16,21.49,0.9,7,weather-pro-10
04/05/2022 15:15:00,15.9,21.25,1.6,7,weather-pro-10
04/05/2022 15:20:00,16.4,21.77,2.4,7,weather-pro-10
04/05/2022 15:25:00,16.5,21.18,2.1,7,weather-pro-10
04/05/2022 15:30:00,16,20.56,2.8,7,weather-pro-10
04/05/2022 15:35:00,16.9,22.24,2.6,7,weather-pro-10
04/05/2022 15:40:00,16.4,21.68,0.9,7,weather-pro-10
04/05/2022 15:45:00,16.1,22.15,1.9,7,weather-pro-10
04/05/2022 15:50:00,16.1,21.68,1.4,7,weather-pro-10
04/05/2022 15:55:00,16,22.1,2,7,weather-pro-10
04/05/2022 16:00:00,17,25.35,9.4,5,weather-pro-10
04/05/2022 16:05:00,16.5,25.88,9.2,5,weather-pro-10
04/05/2022 16:10:00,16.1,24.4,8.9,5,weather-pro-10
04/05/2022 16:15:00,17.8,26.1,9,5,weather-pro-10
04/05/2022 16:20:00,17.1,25.33,9.1,5,weather-pro-10
04/05/2022 16:25:00,16.6,24.98,8.8,5,weather-pro-10
04/05/2022 16:30:00,16.2,24.75,8.6,5,weather-pro-10
04/05/2022 16:35:00,16,24.72,10,5,weather-pro-10
04/05/2022 16:40:00,16.8,26.33,9.5,5,weather-pro-10
04/05/2022 16:45:00,16.9,25,9.7,5,weather-pro-10
04/05/2022 16:50:00,16.7,26.17,9.4,5,weather-pro-10
04/05/2022 16:55:00,17,25.09,8.8,5,weather-pro-10
04/05/2022 17:00:00,17.2,21.04,12.6,4,weather-pro-10
04/05/2022 17:05:00,16.6,21.53,13,4,weather-pro-10
04/05/2022 17:10:00,17.3,20.91,11.8,4,weather-pro-10
04/05/2022 17:15:00,17.6,21.37,12.4,4,weather-pro-10
04/05/2022 17:20:00,16.7,21.46,13.5,4,weather-pro-10
04/05/2022 17:25:00,16.9,20.26,13,4,weather-pro-10
04/05/2022 17:30:00,17.9,20.76,12.4,4,weather-pro-10
04/05/2022 17:35:00,17.9,21.27,12.4,4,weather-pro-10
04/05/2022 17:40:00,16.3,20.65,12.8,4,weather-pro-10
04/05/2022 17:45:00,17.2,20.55,12,4,weather-pro-10
04/05/2022 17:50:00,18,21.53,13.5,4,weather-pro-10
04/05/2022 17:55:00,18.1,20.68,12.4,4,weather-pro-10
04/05/2022 18:00:00,17,27.29,3.6,2,weather-pro-10
04/05/2022 18:05:00,18,26.99,2.7,2,weather-pro-10
04/05/2022 18:10:00,17.3,27.16,3.9,2,weather-pro-10
04/05/2022 18:15:00,16.7,26.55,3.6,2,weather-pro-10
04/05/2022 18:20:00,16,26.49,3,2,weather-pro-10
04/05/2022 18:25:00,16.1,27.18,3.4,2,weather-pro-10
04/05/2022 18:30:00,17.1,27.23,3.1,2,weather-pro-10
04/05/2022 18:35:00,16.4,27.47,3.7,2,weather-pro-10
04/05/2022 18:40:00,17.9,26.55,2.9,2,weather-pro-10
04/05/2022 18:45:00,17.1,27.56,3.9,2,weather-pro-10
04/05/2022 18:50:00,17.3,27.61,3.9,2,weather-pro-10
04/05/2022 18:55:00,17.5,27.06,3.1,2,weather-pro-10
04/05/2022 19:00:00,16,29.09,0,0,weather-pro-10
04/05/2022 19:05:00,16.1,28.17,0.9,0,weather-pro-10
04/05/2022 19:10:00,16.9,28.81,0.1,0,weather-pro-10
04/05/2022 19:15:00,15.2,28.37,0.4,0,weather-pro-10
04/05/2022 19:20:00,16.8,29.37,0,0,weather-pro-10
04/05/2022 19:25:00,17,28.42,0,0,weather-pro-10
04/05/2022 19:30:00,15.9,29.02,0,0,weather-pro-10
04/05/2022 19:35:00,16.6,29.51,0,0,weather-pro-10
04/05/2022 19:40:00,15.5,30.06,0.2,0,weather-pro-10
04/05/2022 19:45:00,16.2,28.84,0.3,0,weather-pro-10
04/05/2022 19:50:00,16.2,28.41,0.9,0,weather-pro-10
04/05/2022 19:55:00,16.9,29.48,0,0,weather-pro-10
04/05/2022 20:00:00,11.4,39.63,3.2,0,weather-pro-10
04/05/2022 20:05:00,11.3,38.99,3,0,weather-pro-10
04/05/2022 20:10:00,11.1,39.17,3.2,0,weather-pro-10
04/05/2022 20:15:00,12.2,40.02,4,0,weather-pro-10
04/05/2022 20:20:00,11,39.11,4.1,0,weather-pro-10
04/05/2022 20:25:00,11.5,39,3.5,0,weather-pro-10
04/05/2022 20:30:00,12.4,40.62,2.7,0,weather-pro-10
04/05/2022 20:35:00,10.8,40.07,3.7,0,weather-pro-10
04/05/2022 20:40:00,11.2,39.07,4.1,0,weather-pro-10
04/05/2022 20:45:00,11,39.31,3.7,0,weather-pro-10
04/05/2022 20:50:00,11.3,38.89,4,0,weather-pro-10
04/05/2022 20:55:00,11.3,38.89,2.9,0,weather-pro-10
04/05/2022 21:00:00,11,43.34,7.6,0,weather-pro-10
04/05/2022 21:05:00,10.4,43.04,7.8,0,weather-pro-10
04/05/2022 21:10:00,10.1,42.58,7.6,0,weather-pro-10
04/05/2022 21:15:00,11.9,42.6,7.2,0,weather-pro-10
04/05/2022 21:20:00,11,43.75,8.5,0,weather-pro-10
04/05/2022 21:25:00,11.5,43.95,7.1,0,weather-pro-10
04/05/2022 21:30:00,10.9,43.58,8.4,0,weather-pro-10
04/05/2022 21:35:00,10.5,43.7,7.7,0,weather-pro-10
04/05/2022 21:40:00,11.3,42.65,7.6,0,weather-pro-10
04/05/2022 21:45:00,10.2,43.75,7.1,0,weather-pro-10
04/05/2022 21:50:00,11.5,43.11,7.6,0,weather-pro-10
04/05/2022 21:55:00,10.1,43.47,7.1,0,weather-pro-10
04/05/2022 22:00:00,10,46.33,1.8,0,weather-pro-10
04/05/2022 22:05:00,9.4,46.94,1.5,0,weather-pro-10
04/05/2022 22:10:00,10.7,45.72,0.8,0,weather-pro-10
04/05/2022 22:15:00,9.9,45.75,2.4,0,weather-pro-10
04/05/2022 22:20:00,10.2,45.5,2.6,0,weather-pro-10
04/05/2022 22:25:00,10.3,45.94,1.1,0,weather-pro-10
04/05/2022 22:30:00,9.9,47.13,1.4,0,weather-pro-10
04/05/2022 22:35:00,9.6,45.93,2,0,weather-pro-10
04/05/2022 22:40:00,9.7,45.68,1.6,0,weather-pro-10
04/05/2022 22:45:00,9.7,46.67,1.8,0,weather-pro-10
04/05/2022 22:50:00,9.3,47.19,2.8,0,weather-pro-10
04/05/2022 22:55:00,10.8,46.98,1.9,0,weather-pro-10
04/05/2022 23:00:00,4.9,65.65,4.1,0,weather-pro-10
04/05/2022 23:05:00,4.8,65.42,3.5,0,weather-pro-10
04/05/2022 23:10:00,4.8,66.59,4.1,0,weather-pro-10
04/05/2022 23:15:00,4.9,65.41,4.3,0,weather-pro-10
04/05/2022 23:20:00,5,64.84,3.4,0,weather-pro-10
04/05/2022 23:25:00,5.5,66.42,3.8,0,weather-pro-10
04/05/2022 23:30:00,5.1,65.92,4.1,0,weather-pro-10
04/05/2022 23:35:00,4.5,65.15,3.5,0,weather-pro-10
04/05/2022 23:40:00,4.6,64.76,4.6,0,weather-pro-10
04/05/2022 23:45:00,4.1,66.36,3.8,0,weather-pro-10
04/05/2022 23:50:00,5.2,65.85,4.4,0,weather-pro-10
04/05/2022 23:55:00,4,66.6,4.6,0,weather-pro-10
04/06/2022 00:00:00,7,56.76,5.4,0,weather-pro-10
04/06/2022 00:05:00,7.6,56.46,4.7,0,weather-pro-10
04/06/2022 00:10:00,6.9,55.92,5.4,0,weather-pro-10
04/06/2022 00:15:00,7.8,57.44,5.7,0,weather-pro-10
04/06/2022 00:20:00,7.6,56.64,5.3,0,weather-pro-10
04/06/2022 00:25:00,7.3,57.45,4.6,0,weather-pro-10
04/06/2022 00:30:00,7.5,57.33,5.9,0,weather-pro-10
04/06/2022 00:35:00,6.5,55.85,6,0,weather-pro-10
04/06/2022 00:40:00,7.8,55.82,4.4,0,weather-pro-10
04/06/2022 00:45:00,6.2,56.76,5.8,0,weather-pro-10
04/06/2022 00:50:00,7.1,57.6,6.1,0,weather-pro-10
04/06/2022 00:55:00,6.4,56.7,5.1,0,weather-pro-10
04/06/2022 01:00:00,6,60.81,3.6,0,weather-pro-10
04/06/2022 01:05:00,5.3,59.93,3,0,weather-pro-10
04/06/2022 01:10:00,6.8,60.68,3.7,0,weather-pro-10
04/06/2022 01:15:00,6.2,60.51,3.3,0,weather-pro-10
04/06/2022 01:20:00,5.6,60.84,3.6,0,weather-pro-10
04/06/2022 01:25:00,6.6,60.87,2.6,0,weather-pro-10
04/06/2022 01:30:00,6.5,61.4,3.3,0,weather-pro-10
04/06/2022 01:35:00,7,60.2,2.8,0,weather-pro-10
04/06/2022 01:40:00,5.9,61.54,4.3,0,weather-pro-10
04/06/2022 01:45:00,6.7,60.3,3.4,0,weather-pro-10
04/06/2022 01:50:00,6,60.09,4.2,0,weather-pro-10
04/06/2022 01:55:00,5.3,60.2,4.5,0,weather-pro-10
04/06/2022 02:00:00,2.3,71.48,8.7,0,weather-pro-10
04/06/2022 02:05:00,2.2,71.32,9,0,weather-pro-10
04/06/2022 02:10:00,2.2,70.66,9.6,0,weather-pro-10
04/06/2022 02:15:00,2.7,72.32,9.1,0,weather-pro-10
04/06/2022 02:20:00,1.9,72.03,9.5,0,weather-pro-10
04/06/2022 02:25:00,2.3,71.81,9.4,0,weather-pro-10
04/06/2022 02:30:00,1.5,70.79,9.4,0,weather-pro-10
04/06/2022 02:35:00,2.8,72.04,9.5,0,weather-pro-10
04/06/2022 02:40:00,3,70.92,9.6,0,weather-pro-10
04/06/2022 02:45:00,2.4,72.11,8.2,0,weather-pro-10
04/06/2022 02:50:00,3.1,71.57,8.6,0,weather-pro-10
04/06/2022 02:55:00,2.4,72.08,9.2,0,weather-pro-10
04/06/2022 03:00:00,5,65.17,11.2,0,weather-pro-10
04/06/2022 03:05:00,4.4,66.16,10.2,0,weather-pro-10
04/06/2022 03:10:00,4.7,65.82,11.2,0,weather-pro-10
04/06/2022 03:15:00,5.1,66.07,10.3,0,weather-pro-10
04/06/2022 03:20:00,4.4,64.81,11.2,0,weather-pro-10
04/06/2022 03:25:00,6,65.8,10.8,0,weather-pro-10
04/06/2022 03:30:00,5.1,64.34,11.4,0,weather-pro-10
04/06/2022 03:35:00,4.5,65.37,11.1,0,weather-pro-10
04/06/2022 03:40:00,4.9,66.04,10.4,0,weather-pro-10
04/06/2022 03:45:00,5.5,64.87,11.8,0,weather-pro-10
04/06/2022 03:50:00,5.5,65.8,12,0,weather-pro-10
04/06/2022 03:55:00,5.6,64.42,10.7,0,weather-pro-10
04/06/2022 04:00:00,1.5,74.2,9.5,0,weather-pro-10
04/06/2022 04:05:00,0.6,73.67,10,0,weather-pro-10
04/06/2022 04:10:00,1.5,74.78,9.9,0,weather-pro-10
04/06/2022 04:15:00,1.3,74.21,9.6,0,weather-pro-10
04/06/2022 04:20:00,1.3,73.49,9.6,0,weather-pro-10
04/06/2022 04:25:00,2.2,74.66,9.7,0,weather-pro-10
04/06/2022 04:30:00,1.5,73.81,9.7,0,weather-pro-10
04/06/2022 04:35:00,2.3,73.98,10.3,0,weather-pro-10
04/06/2022 04:40:00,2.1,73.99,9.5,0,weather-pro-10
04/06/2022 04:45:00,2.2,74.63,8.7,0,weather-pro-10
04/06/2022 04:50:00,1,73.65,9.9,0,weather-pro-10
04/06/2022 04:55:00,2.1,73.23,8.9,0,weather-pro-10
04/06/2022 05:00:00,0.8,78.31,6.4,0,weather-pro-10
04/06/2022 05:05:00,0.3,78.01,6.8,0,weather-pro-10
04/06/2022 05:10:00,0.9,77.92,6.4,0,weather-pro-10
04/06/2022 05:15:00,1.1,79,5.5,0,weather-pro-10
04/06/2022 05:20:00,1.6,78.39,6.8,0,weather-pro-10
04/06/2022 05:25:00,-0.2,77.97,5.8,0,weather-pro-10
04/06/2022 05:30:00,-0.1,78.67,6.7,0,weather-pro-10
04/06/2022 05:35:00,-0.1,77.8,7,0,weather-pro-10
04/06/2022 05:40:00,-0,77.62,5.8,0,weather-pro-10
04/06/2022 05:45:00,1.2,78.63,6.2,0,weather-pro-10
04/06/2022 05:50:00,1.6,77.86,5.6,0,weather-pro-10
04/06/2022 05:55:00,1.2,78.32,6,0,weather-pro-10
04/06/2022 06:00:00,3,75,3.6,0,weather-pro-10
04/06/2022 06:05:00,3.1,75.19,3.9,0,weather-pro-10
04/06/2022 06:10:00,3.6,74.08,3.7,0,weather-pro-10
04/06/2022 06:15:00,3.4,74.21,4.4,0,weather-pro-10
04/06/2022 06:20:00,3.1,74.03,3.7,0,weather-pro-10
04/06/2022 06:25:00,3.3,74.72,4.5,0,weather-pro-10
04/06/2022 06:30:00,2.3,74.39,3.4,0,weather-pro-10
04/06/2022 06:35:00,2.4,75.04,4.5,0,weather-pro-10
04/06/2022 06:40:00,2.7,75.22,3.1,0,weather-pro-10
04/06/2022 06:45:00,3.2,75.33,2.6,0,weather-pro-10
04/06/2022 06:50:00,3.2,74.94,3.8,0,weather-pro-10
04/06/2022 06:55:00,3.5,74.59,2.6,0,weather-pro-10
04/06/2022 07:00:00,4,69.89,5.4,1,weather-pro-10
04/06/2022 07:05:00,4.4,69.39,5.3,1,weather-pro-10
04/06/2022 07:10:00,4.1,69.07,4.5,1,weather-pro-10
04/06/2022 07:15:00,3.4,70.78,5,1,weather-pro-10
04/06/2022 07:20:00,3.1,70.21,4.7,1,weather-pro-10
04/06/2022 07:25:00,4.7,70.73,5.8,1,weather-pro-10
04/06/2022 07:30:00,3,69.72,6,1,weather-pro-10
04/06/2022 07:35:00,4.5,69.06,5.2,1,weather-pro-10
04/06/2022 07:40:00,3.4,70.85,5.9,1,weather-pro-10
04/06/2022 07:45:00,3.1,69.74,4.9,1,weather-pro-10
04/06/2022 07:50:00,4.1,69.47,6.2,1,weather-pro-10
04/06/2022 07:55:00,3.7,70.32,6.3,1,weather-pro-10
04/06/2022 08:00:00,3.9,68.94,5.8,2,weather-pro-10
04/06/2022 08:05:00,3.5,68.97,5.3,2,weather-pro-10
04/06/2022 08:10:00,4.1,69.15,6.6,2,weather-pro-10
04/06/2022 08:15:00,3.8,69.57,5,2,weather-pro-10
04/06/2022 08:20:00,4.2,68.77,6.1,2,weather-pro-10
04/06/2022 08:25:00,3.3,67.95,6.4,2,weather-pro-10
04/06/2022 08:30:00,3.7,69.87,5.4,2,weather-pro-10
04/06/2022 08:35:00,2.9,68.47,6.7,2,weather-pro-10
04/06/2022 08:40:00,3.8,69.05,6.1,2,weather-pro-10
04/06/2022 08:45:00,4.5,68.68,6.2,2,weather-pro-10
04/06/2022 08:50:00,3,68.91,6.3,2,weather-pro-10
04/06/2022 08:55:00,3.5,68.08,6.3,2,weather-pro-10
04/06/2022 09:00:00,8.5,55.37,6.5,4,weather-pro-10
04/06/2022 09:05:00,8.8,56.19,6.4,4,weather-pro-10
04/06/2022 09:10:00,9.4,54.89,6.4,4,weather-pro-10
04/06/2022 09:15:00,7.9,55.19,6,4,weather-pro-10
04/06/2022 09:20:00,8.8,55.38,6.5,4,weather-pro-10
04/06/2022 09:25:00,7.8,54.66,6.8,4,weather-pro-10
04/06/2022 09:30:00,8.9,56.27,7.3,4,weather-pro-10
04/06/2022 09:35:00,8,54.7,7.2,4,weather-pro-10
04/06/2022 09:40:00,7.9,55.66,6.5,4,weather-pro-10
04/06/2022 09:45:00,9.2,56.26,6.4,4,weather-pro-10
04/06/2022 09:50:00,7.7,54.98,5.8,4,weather-pro-10
04/06/2022 09:55:00,7.8,54.6,5.9,4,weather-pro-10
04/06/2022 10:00:00,13,43.93,3.6,6,weather-pro-10
04/06/2022 10:05:00,13.9,43.56,3.2,6,weather-pro-10
04/06/2022 10:10:00,12.8,44.31,3.6,6,weather-pro-10
04/06/2022 10:15:00,12,44.29,3,6,weather-pro-10
04/06/2022 10:20:00,12.9,43.61,4.5,6,weather-pro-10
04/06/2022 10:25:00,13.8,43.48,3.2,6,weather-pro-10
04/06/2022 10:30:00,12.1,43.18,2.9,6,weather-pro-10
04/06/2022 10:35:00,14,42.96,3,6,weather-pro-10
04/06/2022 10:40:00,13.5,44.75,4.5,6,weather-pro-10
04/06/2022 10:45:00,13.8,44.62,4.5,6,weather-pro-10
04/06/2022 10:50:00,12.3,43.97,3,6,weather-pro-10
04/06/2022 10:55:00,13.5,44.1,4,6,weather-pro-10
04/06/2022 11:00:00,16.5,32.35,4,6,weather-pro-10
04/06/2022 11:05:00,16.2,31.52,4,6,weather-pro-10
04/06/2022 11:10:00,17.2,32.74,3.7,6,weather-pro-10
04/06/2022 11:15:00,15.8,33.2,3.3,6,weather-pro-10
04/06/2022 11:20:00,16.4,31.41,3.5,6,weather-pro-10
04/06/2022 11:25:00,16.9,31.62,4.8,6,weather-pro-10
04/06/2022 11:30:00,16.3,31.68,4.3,6,weather-pro-10
04/06/2022 11:35:00,15.6,32.42,4.2,6,weather-pro-10
04/06/2022 11:40:00,16.3,32.76,3.3,6,weather-pro-10
04/06/2022 11:45:00,16.6,32.59,4,6,weather-pro-10
04/06/2022 11:50:00,16.7,32.81,4.9,6,weather-pro-10
04/06/2022 11:55:00,16.9,31.64,3.4,6,weather-pro-10
04/06/2022 12:00:00,18,36.77,5.4,7,weather-pro-10
04/06/2022 12:05:00,17.5,37.66,4.9,7,weather-pro-10
04/06/2022 12:10:00,18.3,36.32,4.6,7,weather-pro-10
04/06/2022 12:15:00,17.9,36.21,6.1,7,weather-pro-10
04/06/2022 12:20:00,17.2,36.39,4.6,7,weather-pro-10
04/06/2022 12:25:00,18.6,36.59,5.9,7,weather-pro-10
04/06/2022 12:30:00,18,37.38,5.6,7,weather-pro-10
04/06/2022 12:35:00,17.3,36.36,5.2,7,weather-pro-10
04/06/2022 12:40:00,18.9,37.01,6.2,7,weather-pro-10
04/06/2022 12:45:00,17.6,37.44,5.3,7,weather-pro-10
04/06/2022 12:50:00,18.2,37.25,5.7,7,weather-pro-10
04/06/2022 12:55:00,18.6,35.96,5.7,7,weather-pro-10
04/06/2022 13:00:00,20,28.14,3.6,7,weather-pro-10
04/06/2022 13:05:00,20.2,29.01,3.6,7,weather-pro-10
04/06/2022 13:10:00,19.8,27.4,3,7,weather-pro-10
04/06/2022 13:15:00,19.7,27.27,2.6,7,weather-pro-10
04/06/2022 13:20:00,20.7,28.58,3.3,7,weather-pro-10
04/06/2022 13:25:00,19.6,27.87,4.3,7,weather-pro-10
04/06/2022 13:30:00,20.7,27.65,3.8,7,weather-pro-10
04/06/2022 13:35:00,20.5,28.48,3.7,7,weather-pro-10
04/06/2022 13:40:00,19.3,29.12,3.7,7,weather-pro-10
04/06/2022 13:45:00,20.6,27.94,4.1,7,weather-pro-10
04/06/2022 13:50:00,19.9,27.51,2.8,7,weather-pro-10
04/06/2022 13:55:00,20.7,28.62,3,7,weather-pro-10
04/06/2022 14:00:00,20.5,22.79,6.5,8,weather-pro-10
04/06/2022 14:05:00,20.3,22.89,5.7,8,weather-pro-10
04/06/2022 14:10:00,20,23.18,7.3,8,weather-pro-10
04/06/2022 14:15:00,20.1,23.04,7.3,8,weather-pro-10
04/06/2022 14:20:00,20.6,23.58,6.3,8,weather-pro-10
04/06/2022 14:25:00,20.6,23.43,6.3,8,weather-pro-10
04/06/2022 14:30:00,21.5,22.39,7,8,weather-pro-10
04/06/2022 14:35:00,20,23.28,5.9,8,weather-pro-10
04/06/2022 14:40:00,19.6,23.44,6.7,8,weather-pro-10
04/06/2022 14:45:00,20.7,23.24,7.1,8,weather-pro-10
04/06/2022 14:50:00,19.7,23.78,7.4,8,weather-pro-10
04/06/2022 14:55:00,20.5,22.39,6.4,8,weather-pro-10
04/06/2022 15:00:00,22,21.53,7.6,7,weather-pro-10
04/06/2022 15:05:00,22.6,20.93,7.1,7,weather-pro-10
04/06/2022 15:10:00,21.6,20.85,7.5,7,weather-pro-10
04/06/2022 15:15:00,22.5,22.15,7.3,7,weather-pro-10
04/06/2022 15:20:00,22,20.81,7.8,7,weather-pro-10
04/06/2022 15:25:00,21,21,8.6,7,weather-pro-10
04/06/2022 15:30:00,21.2,21.17,7.6,7,weather-pro-10
04/06/2022 15:35:00,22.7,20.69,7.3,7,weather-pro-10
04/06/2022 15:40:00,22.7,21.26,7.2,7,weather-pro-10
04/06/2022 15:45:00,22,21.05,7.5,7,weather-pro-10
04/06/2022 15:50:00,21.7,21.11,8.3,7,weather-pro-10
04/06/2022 15:55:00,21.7,20.53,7.1,7,weather-pro-10
04/06/2022 16:00:00,22,24.89,13,5,weather-pro-10
04/06/2022 16:05:00,21.8,24.4,13,5,weather-pro-10
04/06/2022 16:10:00,21.6,24.47,13.1,5,weather-pro-10
04/06/2022 16:15:00,22.4,24.02,13,5,weather-pro-10
04/06/2022 16:20:00,22.6,25.23,13.6,5,weather-pro-10
04/06/2022 16:25:00,22,25.66,13.5,5,weather-pro-10
04/06/2022 16:30:00,22.4,24.15,13.4,5,weather-pro-10
04/06/2022 16:35:00,21.7,25.49,12.4,5,weather-pro-10
04/06/2022 16:40:00,21.1,25.69,12.1,5,weather-pro-10
04/06/2022 16:45:00,22.1,24.35,12.5,5,weather-pro-10
04/06/2022 16:50:00,22.7,25.76,12.3,5,weather-pro-10
04/06/2022 16:55:00,22.5,24.81,13.8,5,weather-pro-10
04/06/2022 17:00:00,22,18.45,12.6,4,weather-pro-10
04/06/2022 17:05:00,22,17.94,11.7,4,weather-pro-10
04/06/2022 17:10:00,21.5,17.73,12.2,4,weather-pro-10
04/06/2022 17:15:00,22.1,18.04,13.1,4,weather-pro-10
04/06/2022 17:20:00,21.2,17.47,13.1,4,weather-pro-10
04/06/2022 17:25:00,21,18.06,12.6,4,weather-pro-10
04/06/2022 17:30:00,21.9,18.42,11.8,4,weather-pro-10
04/06/2022 17:35:00,22.4,19.29,12,4,weather-pro-10
04/06/2022 17:40:00,21.4,17.79,11.9,4,weather-pro-10
04/06/2022 17:45:00,22.5,19.35,13.1,4,weather-pro-10
04/06/2022 17:50:00,22.2,18.19,13,4,weather-pro-10
04/06/2022 17:55:00,22,18.59,13.1,4,weather-pro-10
04/06/2022 18:00:00,21,22.89,13,2,weather-pro-10
04/06/2022 18:05:00,20.4,23.88,12.6,2,weather-pro-10
04/06/2022 18:10:00,22,23,12.9,2,weather-pro-10
04/06/2022 18:15:00,20.2,22.9,13.5,2,weather-pro-10
04/06/2022 18:20:00,21.9,23.04,12.7,2,weather-pro-10
04/06/2022 18:25:00,20.3,22.79,13.5,2,weather-pro-10
04/06/2022 18:30:00,20.5,23.28,12.1,2,weather-pro-10
04/06/2022 18:35:00,21.2,22.45,13.8,2,weather-pro-10
04/06/2022 18:40:00,21.5,22.39,13.6,2,weather-pro-10
04/06/2022 18:45:00,21.2,22.59,12,2,weather-pro-10
04/06/2022 18:50:00,21.4,23.16,13.3,2,weather-pro-10
04/06/2022 18:55:00,20.4,23.1,12.1,2,weather-pro-10
04/06/2022 19:00:00,18,27.58,5.4,0,weather-pro-10
04/06/2022 19:05:00,17,27.53,5.1,0,weather-pro-10
04/06/2022 19:10:00,18.6,26.84,4.9,0,weather-pro-10
04/06/2022 19:15:00,18.9,27.9,5.6,0,weather-pro-10
04/06/2022 19:20:00,18.3,28,5,0,weather-pro-10
